developer_id,user_role,years_experience,programming_language,prompt_type,code_prompt,uses_ai,domain,ai_tool,usage_frequency,task_type,acceptance_rate,time_saved,satisfaction_rating
3f1802b4-0f4d-4343-8022-11c06a03fe94,Tech Lead,11,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Daily,Optimization,0.84,0.24,2
594c9c7d-b4d8-4980-8685-7b1d9d058de3,Estudiante,18,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Gemini,Weekly,Debugging,0.46,0.22,1
47514e26-60e0-4767-bcd4-0cb7bd63162d,Junior,16,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Daily,Optimization,0.8,0.27,4
5d9de4ac-58c0-467e-8b12-90f433cf4b99,Docente,8,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Gemini,Daily,Boilerplate,0.56,0.23,4
214698c4-ac1d-438a-9035-6baaadd33c8d,Docente,1,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Weekly,Algorithm Design,0.3,0.26,5
3289e3c1-c6f6-4fa1-9cfc-a35db808a147,Tech Lead,10,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
1498fea3-2e44-4e6a-a188-e27761fb0b72,Junior,12,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,DeepSeek,Daily,Documentation,0.97,0.32,4
d899a845-ade8-40f2-8ae8-07731cf50ed6,Junior,4,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Claude,Daily,Documentation,0.74,0.31,1
fb8b8861-1d41-4eb6-bc51-c9d627c8e011,Docente,2,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Daily,Boilerplate,0.67,0.37,4
96b29c39-c8a8-426e-8e4b-2c73c96b20ce,Junior,7,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Monthly,Algorithm Design,0.77,0.2,1
3bfa3053-d12d-4d89-a2aa-35affb5a45ce,Tech Lead,15,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,DevOps,,,,0.0,0.0,0
88ea4e4f-a78e-4cc7-8dc2-f56b4671dacd,Estudiante,1,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
33546a0e-39ca-431d-8eff-15b3ba086b06,Junior,16,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Daily,Algorithm Design,0.86,0.32,5
14ad4682-3eed-4113-8674-3abd9304a771,Docente,11,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Claude,Monthly,Optimization,0.53,0.19,2
17d8bca8-86d8-4c35-9be8-1a49587a9513,Tech Lead,5,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
5a353509-e015-4f49-9fcd-274f3f1d7382,Tech Lead,18,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Claude,Weekly,Debugging,0.91,0.27,2
8705a336-b362-46f8-9a4e-2dc2da2b6adf,Senior,17,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,DeepSeek,Daily,Optimization,0.8,0.26,5
e6233bbd-aaa7-411e-86e4-3745b98575ba,Estudiante,10,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Daily,Boilerplate,0.72,0.27,2
0d4f445a-3bf8-4427-ba04-1ae87b3fe5c5,Senior,9,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Backend Systems,,,,0.0,0.0,0
c9a4eee4-0a98-4b11-be48-85facb3769ee,Tech Lead,10,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Web Development,,,,0.0,0.0,0
a36e9a93-7855-4edb-bc80-1eddd86c7ef0,Tech Lead,4,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Claude,Weekly,Boilerplate,0.91,0.24,4
6cc8a36b-b3b2-4192-afaa-f06ad2913f54,Senior,13,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Daily,Optimization,0.53,0.24,2
bef650ba-0033-4bb2-b274-58a0d88a3003,Tech Lead,12,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Daily,Debugging,0.45,0.27,1
49ba046a-3b8c-48fe-9f8a-79e41d58c6f7,Tech Lead,6,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Claude,Daily,Debugging,0.35,0.3,2
ae9a2bab-5cfc-4064-bb51-2c8be66d68ee,Estudiante,19,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Daily,Documentation,0.9,0.42,5
7cc66e94-7288-4892-aada-aaf76c84fdf8,Tech Lead,2,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Daily,Documentation,0.61,0.44,5
82c82882-8a26-4f1d-92ac-12018b128dd7,Tech Lead,8,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,DeepSeek,Daily,Documentation,0.91,0.23,2
464c4515-2931-4de5-ad47-d9fba3b95a3c,Senior,7,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Daily,Algorithm Design,0.94,0.37,1
477dde2f-a33d-4b19-93e5-6b31a5d24f1d,Senior,4,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Machine Learning,,,,0.0,0.0,0
9c95c876-3f3d-4383-af45-2d9195934620,Junior,20,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Microsoft Copilot,Daily,Algorithm Design,0.74,0.28,3
2c6399d2-d517-420d-b1e4-96ffcaa4eddd,Senior,1,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Claude,Weekly,Debugging,0.61,0.31,3
4f9e703c-6e2a-42e6-8904-d596c0ac4de2,Estudiante,17,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,ChatGPT,Weekly,Debugging,0.88,0.29,4
39f821a7-f2f4-4350-947e-7b9d80b139f7,Tech Lead,4,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,ChatGPT,Daily,Documentation,0.65,0.32,1
da05b4b7-23d4-4e9c-a1f5-9c26e3434f44,Estudiante,3,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Weekly,Documentation,0.88,0.41,4
d36844e4-d479-4b92-b4a0-c30d8cf6c269,Docente,13,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Microsoft Copilot,Daily,Algorithm Design,0.84,0.21,1
e0519f0f-b524-42f2-af22-81f0cb714e63,Estudiante,19,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Claude,Weekly,Documentation,0.75,0.27,4
70cc0d0e-e301-4eb4-bfb8-d3f6f9a91192,Estudiante,13,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,ChatGPT,Weekly,Algorithm Design,0.41,0.34,3
f7ec74f7-1fe4-4a8c-9ee9-5d758623d99a,Senior,5,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Microsoft Copilot,Daily,Optimization,0.82,0.28,5
0c0aa950-9ada-4215-90af-a3f7fbc6b4a9,Senior,18,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Daily,Debugging,0.81,0.23,2
5be66865-941d-4211-aec3-4c726c10d634,Junior,20,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,DeepSeek,Weekly,Algorithm Design,0.87,0.32,4
c32ef5a6-d91b-4038-8c03-0cbe3236f38d,Senior,18,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,DeepSeek,Daily,Documentation,0.67,0.37,3
f8310493-d860-4c21-aff0-6dd93adbb0ab,Junior,5,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,ChatGPT,Daily,Optimization,0.93,0.12,3
57422780-a87d-4c6d-8e3d-0319291f2b25,Senior,20,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Weekly,Optimization,0.78,0.42,2
78af6c18-6ef5-4a02-8fd6-ecc57be59e2c,Junior,1,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Claude,Daily,Documentation,0.84,0.14,4
ec750f4e-9ff7-477e-ac42-c5c224374bc2,Senior,15,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Weekly,Boilerplate,0.48,0.36,3
427add31-df52-4266-ac8f-79306bf92efb,Junior,5,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Weekly,Boilerplate,0.64,0.24,5
52813525-59e8-4fd1-afa4-557844b37421,Tech Lead,19,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,DeepSeek,Weekly,Algorithm Design,0.77,0.09,4
4cbfed71-e573-4322-b21a-b3850fe1aa86,Docente,5,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Daily,Optimization,0.43,0.27,3
e97f871e-96f1-4832-8ce0-0272b282f554,Junior,17,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Daily,Debugging,0.58,0.57,5
bce807dc-d739-4820-8953-55e0e07e6be4,Junior,19,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Gemini,Daily,Documentation,0.62,0.27,3
4a9aa792-2a7c-4e3c-9020-7199c63d7595,Junior,8,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Gemini,Weekly,Boilerplate,0.66,0.41,3
0c7632b2-639d-4158-8d48-81096da28b2a,Tech Lead,4,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Daily,Optimization,0.9,0.33,3
b32a6022-eac9-49fd-a8d9-aebe5d6e7e9a,Estudiante,19,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,ChatGPT,Daily,Documentation,0.65,0.25,3
f03cad2b-cd77-45f7-8787-550016672622,Tech Lead,16,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,ChatGPT,Daily,Documentation,0.66,0.46,2
fc8dfb18-5248-4701-ad8d-58c32fabd064,Junior,5,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Weekly,Boilerplate,0.9,0.08,4
0210e20e-f68f-4b3a-8418-33b0a0b02219,Junior,16,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Gemini,Daily,Boilerplate,0.86,0.28,2
977ca3e1-0016-44d7-b75a-d759f5f8ddc0,Junior,19,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
cb884f1c-2ee1-42da-98f3-4658233b9672,Junior,5,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Daily,Algorithm Design,0.47,0.42,1
a62a6eed-7b32-4702-bc8e-7af83001a295,Junior,10,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
303150d4-8a78-46bd-b01f-ed96a56c3959,Docente,6,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Weekly,Algorithm Design,0.72,0.4,3
536df844-7b21-4c62-a785-479dade9c272,Senior,6,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Gemini,Daily,Boilerplate,0.75,0.23,2
c215c3cc-1abd-42e1-997a-49acfec01dba,Docente,17,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,DeepSeek,Daily,Algorithm Design,0.76,0.25,5
c2dc8320-fd60-4bf5-ac32-7b01afbe0720,Docente,4,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
8244321e-a42e-4cfb-9dbe-86d29fa06d1c,Docente,14,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Daily,Optimization,0.96,0.37,4
28341e5e-2ba7-49ca-8251-98a331001c2f,Tech Lead,12,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Gemini,Weekly,Boilerplate,0.76,0.18,3
c5b4d93c-2c73-4df2-9ce1-86cd248c62a8,Docente,20,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Daily,Boilerplate,0.84,0.44,5
5a2e227c-27f5-4afe-9849-6b71c643f89e,Junior,1,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Daily,Algorithm Design,0.72,0.38,3
3a6f40c4-9053-48e4-9977-fe6b7cababa4,Docente,9,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Gemini,Weekly,Optimization,0.28,0.38,5
0d4a4d91-dcdb-4b73-9b02-7b607779132f,Junior,18,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Claude,Daily,Optimization,0.69,0.27,2
103d0075-02a4-4b39-9f58-86680d0b85f6,Junior,4,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,DeepSeek,Daily,Documentation,0.79,0.28,5
f8e793b3-cf8b-473e-9579-34dda75feea2,Estudiante,20,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
ecfe6954-0861-481d-9329-a326fc3b9bd1,Junior,1,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Claude,Daily,Boilerplate,0.72,0.4,5
d7f0c682-558f-4845-902c-8daddcd52dff,Docente,2,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,DeepSeek,Daily,Debugging,0.62,0.25,4
41b3aa5c-0f99-4256-bc03-cdc7d5559271,Junior,15,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,DeepSeek,Daily,Debugging,0.69,0.26,5
d7e67030-2202-4da0-a8c8-3b1f76223a8b,Estudiante,6,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,ChatGPT,Daily,Documentation,0.88,0.26,4
adccc43c-4bbf-42e1-bbab-d9a216bea2e8,Docente,12,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Monthly,Algorithm Design,0.47,0.37,3
ae66892a-e88c-43f3-96c5-7b080041790d,Senior,18,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Daily,Optimization,0.92,0.15,5
2aea04c7-908a-4f8b-a210-13e654bacc7d,Junior,1,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,DeepSeek,Daily,Boilerplate,0.58,0.36,5
67ce4b05-b1d8-44b2-a9af-392746c511fa,Tech Lead,9,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Backend Systems,,,,0.0,0.0,0
efa8f9a4-6218-4aa9-afef-9737452e65e7,Junior,19,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Weekly,Optimization,0.9,0.21,1
f4d9aa39-6530-4cd0-8999-442d53e460a8,Docente,9,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
a2a2fc73-d62e-4f20-9571-38e6f1c58ec0,Tech Lead,14,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Daily,Boilerplate,0.79,0.1,4
00bab73d-c40d-4a2b-b503-ed43058e6077,Tech Lead,11,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Weekly,Documentation,0.82,0.19,2
131c7733-f2a4-4f71-a038-b7a8b3cffbf7,Junior,7,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
8e3d5f06-287f-4f34-b4a4-2b4cb5636b1a,Junior,7,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Microsoft Copilot,Daily,Boilerplate,0.54,0.5,4
2388f58d-3afe-4217-b098-22305d77a57e,Tech Lead,20,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Claude,Daily,Algorithm Design,0.88,0.15,3
04651225-f182-4dc8-88ce-5e703ee2173c,Tech Lead,16,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Daily,Algorithm Design,0.72,0.35,4
f73c7492-8c66-4a15-8992-4237e93e789f,Estudiante,16,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,ChatGPT,Daily,Boilerplate,0.66,0.29,5
d3eb1cd3-ce68-4e37-b25a-1e2bfac2340e,Estudiante,15,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Microsoft Copilot,Daily,Algorithm Design,0.42,0.29,3
17fa93f8-0e07-477a-a687-6bb1f6475d80,Senior,6,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Daily,Debugging,0.73,0.32,4
83ec58e1-1c4c-4336-b3cc-80eefd49c570,Docente,14,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Backend Systems,,,,0.0,0.0,0
3c7622e9-7334-4534-9851-d60b333a76fc,Junior,9,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,DevOps,,,,0.0,0.0,0
1d6fe7d0-d6f7-428f-9124-a63813f5829c,Senior,8,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
13e66aa4-8c32-454d-9a8b-eb33eca9c6ba,Junior,7,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Gemini,Daily,Algorithm Design,0.25,0.32,5
b0bf2a98-ab85-431b-8f7e-065f094c6369,Senior,11,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,ChatGPT,Daily,Documentation,0.86,0.42,4
bdf7bb4b-97c5-4ba7-a2de-5d865d93cdfc,Senior,4,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Monthly,Documentation,0.62,0.01,3
1975e1d2-039d-4a50-a08e-d93abcfb20a0,Estudiante,1,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,DeepSeek,Daily,Documentation,0.88,0.26,3
780bff36-2081-4a60-a049-dd3bd0a10da6,Tech Lead,11,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
5ae1470b-430b-4965-9c39-3fc8a5989257,Senior,13,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Machine Learning,,,,0.0,0.0,0
c7c77ce5-2f9e-45e0-93b0-cc5767b57753,Tech Lead,11,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
