developer_id,user_role,years_experience,programming_language,prompt_type,code_prompt,uses_ai,domain,ai_tool,usage_frequency,task_type,acceptance_rate,time_saved,satisfaction_rating
5474405f-f3db-4d52-bac4-d9ca0459ade1,Senior,18,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Microsoft Copilot,Weekly,Algorithm Design,0.62,0.42,1
0dac286e-3c11-47f7-ac26-7a049d418901,Senior,2,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
f270a0d9-afe9-4772-9429-338f457e3216,Estudiante,3,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Weekly,Optimization,0.78,0.14,3
7b0a41e5-30ca-4c2c-a6d0-00344584f457,Docente,13,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,DeepSeek,Daily,Documentation,0.69,0.41,1
aac6a7bf-1423-4b4d-82d2-9cf1438c4524,Docente,6,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Weekly,Boilerplate,0.67,0.4,3
f0d0a411-6d11-410d-9492-9583341ec739,Tech Lead,15,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
0542c91b-b764-4798-994c-3fd31af70da1,Senior,8,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Microsoft Copilot,Daily,Optimization,0.86,0.31,5
4a315e22-d902-4192-8d31-0919e87881a4,Junior,1,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Gemini,Daily,Boilerplate,0.58,0.28,2
1a1cff3a-3987-417c-b7a3-7d0c8b2b131a,Docente,2,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Microsoft Copilot,Daily,Documentation,0.71,0.3,2
52f677c5-8589-4cd9-9097-4fdf93aa5405,Tech Lead,19,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,ChatGPT,Monthly,Algorithm Design,0.93,0.33,2
1168f36c-5ca9-4d1f-a803-dbfad86cddb2,Senior,14,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Gemini,Daily,Boilerplate,0.71,0.33,3
c696581d-a1cf-4cb0-8e8f-a7409428e932,Senior,13,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Gemini,Daily,Algorithm Design,0.69,0.26,4
b15c0d92-78a4-4850-81e1-46204aff95d2,Senior,8,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
99eb831d-5581-4f9d-af84-0711facd3038,Docente,18,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Daily,Boilerplate,0.58,0.15,4
0600ceb8-b429-4c3e-a592-a2fdf08efaf5,Tech Lead,12,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,DeepSeek,Weekly,Boilerplate,0.84,0.29,2
c87e26c4-243e-4f32-ad0a-bc327d399ab3,Tech Lead,19,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Claude,Daily,Boilerplate,0.59,0.49,2
ab6ba789-9bfc-4f45-b74a-ac12119fa8e0,Estudiante,7,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,ChatGPT,Daily,Debugging,0.63,0.41,5
28a18c53-ab4f-4a9e-92db-b5a06f7d0834,Docente,11,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Claude,Daily,Optimization,0.75,0.29,4
c7a5a29d-b24f-4844-861e-4ff3b22e67d3,Docente,4,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Daily,Debugging,0.44,0.28,2
ecc3c311-faaa-419e-b0aa-95c7b2b16dc5,Tech Lead,1,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,ChatGPT,Daily,Optimization,0.36,0.33,5
23833b56-f001-49d4-bd5e-1268f1f26134,Tech Lead,8,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Gemini,Monthly,Optimization,0.71,0.36,4
2b0afb7f-c824-4441-b529-b570cb7c9d86,Senior,6,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Gemini,Daily,Algorithm Design,0.65,0.23,1
6c0d882e-aa1e-42e7-b7d1-146d8ee309e9,Estudiante,17,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,ChatGPT,Daily,Debugging,0.92,0.3,1
60c7e4fc-2c9a-4bba-8f10-b743c318ad9c,Docente,7,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,DeepSeek,Monthly,Optimization,0.88,0.25,1
456a7bed-877a-4238-bf9d-f86ea6a8d857,Tech Lead,1,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Claude,Daily,Documentation,0.25,0.19,1
11d12ca9-9ddd-48d0-b099-eefdefea1820,Docente,17,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
ce609725-8897-4f35-8d5e-cc454e4ed35f,Junior,17,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
bec1d93c-32de-4074-b250-2e41cb288860,Estudiante,9,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Monthly,Debugging,0.64,0.3,3
174a4604-bfbb-486f-968c-8b3bf487cc27,Estudiante,3,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,DeepSeek,Daily,Boilerplate,0.51,0.48,2
3593afd9-1f6b-41a4-b77e-d3a6e22cab1f,Docente,3,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Backend Systems,,,,0.0,0.0,0
7d39fe2f-3706-4648-a9fc-5c65209e195b,Junior,2,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Microsoft Copilot,Weekly,Documentation,0.97,0.2,5
576c53f0-703c-4a8f-8cd6-543b35ffa867,Estudiante,19,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Daily,Optimization,0.55,0.36,1
354c52e8-645c-431f-a57d-54e0cdf11496,Tech Lead,10,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Daily,Debugging,0.73,0.31,1
54203ee0-0e04-413f-a9f1-d39c87a568ea,Senior,17,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Microsoft Copilot,Daily,Algorithm Design,0.6,0.37,5
af88b426-07fe-483f-ae69-a26c3e6109e3,Estudiante,13,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Claude,Daily,Optimization,0.87,0.43,4
ee2e4622-a5fb-4a17-bf0f-8614ac77b891,Tech Lead,6,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Claude,Weekly,Boilerplate,0.7,0.52,1
79872b07-d28d-41c2-a5db-686e81aff54c,Docente,9,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Microsoft Copilot,Daily,Documentation,0.75,0.35,4
c3bedffc-603f-493b-bbb6-f4a16823f954,Estudiante,12,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Gemini,Daily,Algorithm Design,0.28,0.29,4
5cc0e944-3126-4ae0-85a4-1adae96b1f88,Estudiante,4,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Claude,Weekly,Boilerplate,0.72,0.27,3
c831ab9c-68d4-4c74-8196-5fd384b95122,Estudiante,14,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Weekly,Debugging,0.37,0.39,2
6d568b13-cac7-470b-bce9-8b0753389dbe,Senior,9,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Gemini,Daily,Documentation,0.86,0.32,4
f5e3f2be-d2d9-4d0c-9f5e-228ae30d7415,Senior,3,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Daily,Debugging,0.83,0.48,3
1732cbdc-4c5e-4311-bf07-c1a0561f8e27,Senior,1,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
2d8432f7-c420-4b5e-8c38-7583039498d0,Senior,11,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,DeepSeek,Monthly,Debugging,0.58,0.45,4
71ed8496-7d81-4022-9e5f-7ac0f333025a,Docente,11,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Gemini,Monthly,Debugging,0.79,0.23,3
a5ae21d3-f5e9-4aae-bb7e-bc54ba5f6f81,Docente,13,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Backend Systems,,,,0.0,0.0,0
051fb509-c65c-4121-bdc2-6f2c7e7f46a7,Tech Lead,7,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
d2df05bd-8ba7-4dce-85c3-d303ef68c4e8,Junior,15,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
78061b94-b4f3-4f2d-a73a-105b16c85641,Docente,3,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Weekly,Optimization,0.79,0.3,1
b7df7607-dd2b-4172-969b-5e0217cecec5,Docente,15,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Gemini,Daily,Documentation,0.84,0.41,5
0a3e6ceb-6a72-487a-a546-b730dd44d8cc,Estudiante,20,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Claude,Daily,Algorithm Design,0.96,0.17,1
99e72030-2934-4084-84df-2fb9d097415e,Docente,19,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Microsoft Copilot,Daily,Algorithm Design,0.96,0.27,5
13d8137a-316a-4b16-aed0-368fe85d7860,Tech Lead,18,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Gemini,Weekly,Algorithm Design,0.91,0.14,5
59beb454-4c4a-474b-b911-7b03c3e73a94,Estudiante,5,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Daily,Debugging,0.83,0.35,3
5b81e0a6-f8f0-4256-bfaa-eca7f460a3b8,Docente,10,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Microsoft Copilot,Daily,Optimization,0.4,0.4,3
0e7bbc0c-a9d2-41ea-bbeb-390829aafc00,Estudiante,3,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
c2e94a3e-7ea0-4a29-8853-69acf5616c44,Junior,4,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Claude,Daily,Optimization,0.8,0.24,2
5d980ec9-a5c2-4c6f-af85-d3ce858f9e35,Junior,13,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Weekly,Optimization,0.79,0.37,5
b9bffef5-51fd-4476-91bc-03d85b8e0a6f,Estudiante,14,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Microsoft Copilot,Daily,Algorithm Design,0.82,0.3,2
48db4ccf-c470-47a0-9fbf-7386ed2f68a6,Junior,12,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Gemini,Daily,Documentation,0.76,0.51,5
b4e337e9-48f4-4359-9a86-98d7308ebff9,Docente,13,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Gemini,Weekly,Documentation,0.86,0.36,5
37d04573-8546-4b95-9777-71048f908b94,Junior,19,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Daily,Debugging,0.38,0.39,5
5e2486de-b261-4d0b-b521-c5d4ffad8388,Tech Lead,13,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Gemini,Weekly,Debugging,0.78,0.5,5
bfe49463-5b19-4694-8a48-b868419d4165,Senior,6,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Gemini,Weekly,Documentation,0.6,0.41,1
161fd69f-5e5f-412e-8cff-2258aef7b660,Junior,16,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Gemini,Daily,Optimization,0.93,0.46,4
6d2a40af-4605-4c0f-99ce-c2bf35caf50a,Tech Lead,6,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Claude,Daily,Documentation,0.86,0.29,2
9ce773c0-2881-4618-beec-1c2bff335387,Docente,15,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Weekly,Documentation,0.72,0.44,5
d5803455-4ae4-456b-abd8-299c2f228f4f,Docente,2,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,DevOps,,,,0.0,0.0,0
64518a57-2207-42ac-a6e2-b4c78b14185d,Junior,4,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Claude,Weekly,Boilerplate,0.56,0.36,4
5c4e5be3-fc30-46d0-8c89-3ad57d64b692,Junior,4,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
e32bbf0b-e345-495e-8d8d-7444cdd830de,Docente,20,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,ChatGPT,Weekly,Algorithm Design,0.62,0.27,3
13776374-330f-4218-8f70-c4a20953a91a,Tech Lead,18,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Daily,Documentation,0.72,0.46,5
bcc35291-bf50-4ac7-845e-772bd19965bf,Docente,4,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Web Development,,,,0.0,0.0,0
51142598-54bd-4afb-9d58-6971f5ffe6d3,Junior,5,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,ChatGPT,Weekly,Optimization,0.9,0.27,4
e69e2add-0915-42f9-bb51-00a196dbf73e,Senior,5,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Microsoft Copilot,Daily,Documentation,0.73,0.4,3
a423e72c-2139-480c-a79b-33c8235ece08,Senior,15,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,DevOps,,,,0.0,0.0,0
e5caec40-e4ea-4452-aa9d-4656472ad1e0,Docente,3,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Daily,Optimization,0.78,0.3,2
3b2cddc2-f3d9-4ff2-acd6-0d3d6a3968e5,Senior,16,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Daily,Optimization,0.88,0.44,3
c461ccda-0521-4272-bb75-790a19e185f5,Estudiante,2,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,ChatGPT,Daily,Boilerplate,0.81,0.34,4
d337ca0a-6d21-462f-81ba-552d51d39c7e,Junior,7,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Backend Systems,,,,0.0,0.0,0
48aa1b08-1a80-453d-b52c-6e8ed5215a59,Senior,9,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,ChatGPT,Daily,Documentation,0.71,0.2,2
1d63a3a0-b79c-4de4-9c88-6cbf5cc7c2ce,Estudiante,14,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Microsoft Copilot,Daily,Debugging,0.92,0.34,5
dde6a2f4-a016-4f9d-939b-c0a84aaff724,Estudiante,15,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Backend Systems,,,,0.0,0.0,0
040c4363-d972-48c2-98d0-ea6df7a77028,Junior,14,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Weekly,Boilerplate,0.47,0.36,1
da6ee90f-b453-4ae6-bd72-b3edd5e127cd,Senior,11,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Weekly,Debugging,0.35,0.32,1
b159b686-5904-484f-9a65-b6a56f8011b4,Estudiante,17,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Weekly,Debugging,0.47,0.32,4
4462e1e0-d059-4f32-a46c-1da5f3b9d62d,Docente,20,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
652e291e-baf1-491a-9b63-8f99fb0083b0,Tech Lead,5,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
af982e26-a1c5-4723-820a-9e44753d8ca5,Junior,11,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,DeepSeek,Weekly,Algorithm Design,0.78,0.31,3
3d3ae58a-bbc0-4449-97fc-22bb24f912f7,Senior,1,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Claude,Weekly,Debugging,0.74,0.16,4
1deb9605-eadc-469c-ad01-a0eac5b367b2,Junior,13,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Monthly,Documentation,0.88,0.38,2
9fd49734-c2e9-4543-94e3-9e3c0d5d190d,Docente,13,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Daily,Boilerplate,0.51,0.23,1
9a48fa83-6ccd-4468-8615-c3bf23b73a5a,Estudiante,9,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,DeepSeek,Weekly,Optimization,0.45,0.18,4
f26d3401-ff4b-4735-89f0-7d12ff098a7e,Tech Lead,3,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Daily,Debugging,0.73,0.3,2
e28a2f55-5ac6-45ff-9cc6-de83d721731b,Docente,18,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Gemini,Weekly,Debugging,0.92,0.33,1
5431421b-4433-45dc-8350-be73f91eb629,Docente,8,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Microsoft Copilot,Daily,Debugging,0.37,0.22,1
88a03450-9345-4a4e-ae97-989eee06d8d0,Junior,1,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Claude,Daily,Documentation,0.74,0.41,2
80fb7cc3-640d-42e6-bf05-cc1ee4c1abab,Senior,12,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Gemini,Daily,Boilerplate,0.56,0.24,3
b5ad2da9-a9b3-45f4-9b61-76c0432c92b1,Estudiante,19,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Microsoft Copilot,Daily,Algorithm Design,0.73,0.28,2
0773922d-2bb7-4c83-8f4e-c563c8544a2e,Senior,12,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,DeepSeek,Daily,Boilerplate,0.94,0.1,2
b35a6c7f-5565-442f-8395-4a9233e64af9,Senior,2,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Daily,Optimization,0.67,0.49,2
5ef8215a-207f-4cd1-8a6d-99c56aae87b9,Docente,11,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Backend Systems,,,,0.0,0.0,0
3c4b1baa-06ef-4fd1-9d09-db9096d23b0b,Estudiante,19,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,DeepSeek,Monthly,Optimization,0.67,0.35,1
